NewGrade,NewScore,Part,Listing,Name,Category,Status,Qty,Orders,Sales,NetGross,HistMargin,PlatformMarginNew,PlatformPctNew,ListingRequiredTags,ListingRecommendedTags,TagHealth,ImageHealth,AvailabilityHealth,DeliverySpeedHealth,PriceHealth,IncidentReturnHealth,FeedbackCount,FeedbackDamage,PromoReadiness,PromoReason,NewReason,NewAction,Grade,Score,Gross,Deduction,Rating,Reviews,CR,Images,Units,Visits,AdSpend,AdSales,AdOrders,ROAS,PlatformMargin,PlatformPct,Reason,Action,RetailPriceNet,TotalCost,SPSpendNew,SPRevenueNew,SPOrdersNew,FeedbackThemes,FeedbackSample,PromoCount,AvgDiscount,PromoLift,CancelPO,HasNewReportMatch,IsInventoryAlias
N,0,TOOL-A03,DMOM1062,,,Live,0,0,0.0,0.0,0.0,20.287547054000015,0.1491841095227591,0.0,0.0,RED,GREEN,RED,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,2,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,135.99,115.702452946,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,MFC-D2W,DMOM1056,,,Not Live,0,0,0.0,0.0,0.0,55.33960948400002,0.2712858938379333,0.8214285714285714,0.0833,RED,RED,,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,203.99,148.650390516,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,MFC-D01,DMOM1031,,,Live,0,0,0.0,0.0,0.0,51.84861810300001,0.2729018269540502,0.8214285714285714,0.4167,RED,GREEN,,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,8,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,189.99,138.141381897,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,9D-locker,DMOM1046,,,Live (Some Stores),0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5385,RED,GREEN,,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,11,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,W6D-G-locker,DMOM1049,,,Live,0,0,0.0,0.0,0.0,70.55020677800002,0.2106039188572793,0.5333333333333333,0.4614999999999999,RED,GREEN,GREEN,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,14,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,334.99,264.439793222,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,MFC-D04,DMOM1031,,,Live,0,0,0.0,0.0,0.0,52.08706397100002,0.2741568712616454,0.8214285714285714,0.4167,RED,GREEN,,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,8,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,189.99,137.902936029,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,YB-CW12A0720,DMOM1007,,,Live,0,0,0.0,0.0,0.0,45.114684821,0.1555732432876995,0.7333333333333332,0.5625,RED,GREEN,RED,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,8,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,289.99,244.875315179,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,TOOL-A04,DMOM1069,,,Live,0,0,0.0,0.0,0.0,24.662293511,0.1485769836194951,0.0,0.0,RED,GREEN,RED,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,2,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,165.99,141.327706489,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,TOOL-B07,DMOM1074,,,Live,0,0,0.0,0.0,0.0,32.48465900900001,0.1412437888995174,0.9167,0.1052999999999999,RED,GREEN,RED,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,2,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,229.99,197.505340991,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,CT-3ps,DMOM1041,,,Live,0,0,0.0,0.0,0.0,108.459774533,0.3286759433104033,0.8056,0.875,RED,GREEN,GREEN,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,9,0,7,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,329.99,221.530225467,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,TOOL-A02,DMOM1070,,,Live,0,0,0.0,0.0,0.0,21.474285233000003,0.1491373375442739,0.0,0.0,RED,GREEN,RED,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,11,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,143.99,122.515714767,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,VFC-4W-wheel,DMOM1030,,,Live (Some Stores),0,0,0.0,0.0,0.0,0.0,0.0,0.8214285714285714,0.4167,RED,GREEN,,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,7,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,TOOL-B03,DMOM1062,,,Live,0,0,0.0,0.0,0.0,24.096180168000014,0.147838396024296,0.0,0.0,RED,GREEN,RED,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,2,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,162.99,138.893819832,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,TOOL-B01,DMOM1072,,,Live,0,0,0.0,0.0,0.0,15.108711415999991,0.1511022243824381,0.0,0.0,RED,GREEN,RED,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,10,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,99.99,84.881288584,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,MFC-D02,DMOM1031,,,Live,0,0,0.0,0.0,0.0,56.36743416300001,0.2684291354969285,0.8214285714285714,0.4167,RED,GREEN,,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,8,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,209.99,153.622565837,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,YB-CW12S0714,IFOM4699,,,Live,0,0,0.0,0.0,0.0,22.344351476000018,0.1330100093815109,0.7333333333333332,0.25,RED,GREEN,RED,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,2.0,1,0.0,14,0,9,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,167.99,145.645648524,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,YB-CW12Y0719,DMOM1012,,,Live,0,0,0.0,0.0,0.0,18.031639943000016,0.1316274176436237,0.7333333333333332,0.6875,RED,GREEN,RED,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,8,0,1,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,136.99,118.958360057,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,TOOL-A07,DMOM1074,,,Live,0,0,0.0,0.0,0.0,32.31795367000001,0.1405189515631114,0.9167,0.1052999999999999,RED,GREEN,RED,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,2,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,229.99,197.67204633,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,MK-WB001B,DMOM1006,,,Live,0,0,0.0,0.0,0.0,53.195192644,0.2127892821472859,0.8,0.6667000000000001,RED,GREEN,RED,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,8,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,249.99,196.794807356,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,YB- CW12X0718,DMOM1011,,,Live,0,0,0.0,0.0,0.0,35.264746742,0.1695502030963027,0.7333333333333332,0.6875,RED,GREEN,RED,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,8,0,2,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,207.99,172.725253258,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,VFC-5W-wheel,DMOM1030,,,Live (Some Stores),0,0,0.0,0.0,0.0,0.0,0.0,0.8214285714285714,0.4167,RED,GREEN,,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,7,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,TOOL-B04,DMOM1069,,,Live,0,0,0.0,0.0,0.0,24.174834241000013,0.1422132727866346,0.0,0.0,RED,GREEN,RED,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,2,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,169.99,145.815165759,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,VFC-5W,DMOM1028,,,Live,0,0,0.0,0.0,0.0,52.51548852600001,0.2188236531772157,0.8929,0.9583,RED,GREEN,GREEN,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,7,0,16,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,239.99,187.474511474,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,MFC-D2B,DMOM1056,,,Not Live,0,0,0.0,0.0,0.0,0.0,0.0,0.8214285714285714,0.0833,RED,RED,,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,VFC-2B,DMOM1026,,,Live,0,0,0.0,0.0,0.0,26.701901799,0.2225343928577381,0.8214285714285714,0.7082999999999999,RED,GREEN,GREEN,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,4.67,3,0.0,6,0,35,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,119.99,93.288098201,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,LFC-4W-400,DMOM1053,,,Live,0,0,0.0,0.0,0.0,55.15857584600002,0.2121565285049425,0.8214285714285714,0.0417,RED,GREEN,RED,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,2,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,259.99,204.831424154,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,TOOL-A06,DMOM1068,,,Live,0,0,0.0,0.0,0.0,30.939248085000003,0.1501978158405748,0.9167,0.1052999999999999,RED,GREEN,RED,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,2,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,205.99,175.050751915,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,PT04-WH,DMOM1043,,,Live,0,0,0.0,0.0,0.0,65.792650721,0.2530583896342167,0.7917000000000001,0.6842,RED,GREEN,GREEN,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,7,0,1,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,259.99,194.197349279,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,YB-CW12H0689,DMOM1013,,,Live,0,0,0.0,0.0,0.0,50.76258530199999,0.163755557605084,0.7333333333333332,0.625,RED,GREEN,RED,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,8,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,309.99,259.227414698,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,CT-02,DMOM1037,,,Live,0,0,0.0,0.0,0.0,78.311920423,0.3346806291850079,0.8889,1.0,RED,GREEN,GREEN,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,12,0,1,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,233.99,155.678079577,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,MFC-D3B,DMOM1055,,,Not Live,0,0,0.0,0.0,0.0,52.811906341,0.2722403543533171,0.8214285714285714,0.0833,RED,RED,,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,193.99,141.178093659,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,VFC-5B-wheel,DMOM1030,,,Live (Some Stores),0,0,0.0,0.0,0.0,0.0,0.0,0.8214285714285714,0.4167,RED,GREEN,,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,7,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,W3D-G-locker,DMOM1047,,,Live,0,0,0.0,0.0,0.0,66.60341377700001,0.2081421724960155,0.0,0.0,RED,GREEN,GREEN,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,13,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,319.99,253.386586223,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,TOOL-A01,DMOM1072,,,Live,0,0,0.0,0.0,0.0,15.29944205599999,0.1500092367487007,0.0,0.0,RED,GREEN,RED,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,18,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,101.99,86.690557944,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,PT02-WH,DMOM1039,,,Live,0,0,0.0,0.0,0.0,63.21175591300002,0.2528571379375176,0.9167,0.9474,RED,GREEN,GREEN,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,9,0,7,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,249.99,186.778244087,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,VFC-4B-wheel,DMOM1030,,,Live (Some Stores),0,0,0.0,0.0,0.0,0.0,0.0,0.8214285714285714,0.4167,RED,GREEN,,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,7,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,TOOL-A08,DMOM1077,,,Live,0,0,0.0,0.0,0.0,39.85741155000002,0.1423529824279439,0.0,0.0,RED,GREEN,RED,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,2,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,279.99,240.13258845,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,6D-locker,DMOM1045,,,Live (Some Stores),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,7,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
N,0,TOOL-B02,DMOM1070,,,Live,0,0,0.0,0.0,0.0,21.34685900000001,0.1482523716924787,0.0,0.0,RED,GREEN,RED,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,11,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,143.99,122.643141,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,MFC-D03,DMOM1031,,,Live,0,0,0.0,0.0,0.0,55.25975289600001,0.2708944207853326,0.8214285714285714,0.4167,RED,GREEN,,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,7,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,203.99,148.730247104,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,YB-MSE3400003,DMOM1009,,,Live,0,0,0.0,0.0,0.0,84.973364264,0.2321740054755594,0.6296296296296297,0.75,RED,GREEN,RED,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,9,0,1,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,365.99,281.016635736,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,W9D-G-locker,DMOM1048,,,Live,0,0,0.0,0.0,0.0,73.20394248100001,0.2091600973770679,0.5333333333333333,0.4614999999999999,RED,GREEN,GREEN,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,7,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,349.99,276.786057519,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,CT-01,DMOM1040,,,Live,0,0,0.0,0.0,0.0,82.879554337,0.3355583397586947,0.7778,0.75,RED,GREEN,GREEN,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,8,0,1,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,246.99,164.110445663,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,LFC-4B-400,DMOM1054,,,Live,0,0,0.0,0.0,0.0,55.15857584600002,0.2121565285049425,0.8214285714285714,0.0417,RED,GREEN,RED,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,259.99,204.831424154,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
