Reporting Month,Supplier Part Number,Composite Part Number,Component Part Number,Manufacturer Part Number,Composite Manufacturer Part Number,Component Manufacturer Part Number,Product Class,Wayfair SKU,Wayfair Brand,Product Name,Premium Brand Strategic Item,Premium Brand Strategic Item Health,Exclusivity Violation,Revenue,Unit Sold,Total Impressions,Impression Percentile (by Class),Impression Rank (by Class),Unique Visits,Conversion Rate,Class Conversion Rate,Percent Required Tags Completed,Percent Recommended Tags Completed,Tag Health,Full Product Image,Image Health,Castlegate Target Status,Availability Rate,Availability Health,Percent Fast Delivery Badging,Median Estimated Delivery Days,Delivery Speed Health,Lifetime Review Count,Lifetime Average Customer Review Rating,Review Count Health,Review Rating Health,Price Competitiveness Health,Incidents and Returns Protection Level,Incidents and Returns Health
May 2026,LFC-4W-400,,,LFC-4W-400,,,Filing Cabinets,DMOM1053,Wayfair Canada (English),4-Drawer Locking Metal Lateral File Cabinet - Heavy-Duty,No,N/A,No,,,,,,,,2.24,82.14,4.17,RED,YES,GREEN,Low Velocity/Non-Target,0,RED,,,,0,,RED,,,,GREEN
May 2026,LFC-4W-400,,,LFC-4W-400,,,Filing Cabinets,DMOM1053,Wayfair US,4-Drawer Locking Metal Lateral File Cabinet - Heavy-Duty,No,N/A,No,,,8,20,5377,,,3.13,82.14,4.17,RED,YES,GREEN,Low Velocity/Non-Target,0,RED,,,,0,,RED,,,,GREEN
May 2026,MFC-D3W,,,MFC-D3W,,,Filing Cabinets,DMOM1055,Wayfair Canada (French),"Classeur vertical mobile en métal 14 tiroirs 14,69 po",No,N/A,No,,,,,,,,,82.14,8.33,RED,NO,RED,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,MFC-D3W,,,MFC-D3W,,,Filing Cabinets,DMOM1055,Wayfair Canada (English),14.69'' W Metal 3-Drawer Vertical Mobile File Cabinet,No,N/A,No,,,,,,,,2.24,82.14,8.33,RED,NO,RED,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,MFC-D3W,,,MFC-D3W,,,Filing Cabinets,DMOM1055,Wayfair US,14.69'' W Metal 3-Drawer Vertical Mobile File Cabinet,No,N/A,No,,,,,,,,3.13,82.14,8.33,RED,NO,RED,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,MFC-D2B,,,MFC-D2B,,,Filing Cabinets,DMOM1056,Wayfair Canada (French),"Classeur vertical mobile 14 tiroirs l 14,69 po",No,N/A,No,,,,,,,,,82.14,8.33,RED,NO,RED,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,MFC-D2B,,,MFC-D2B,,,Filing Cabinets,DMOM1056,Wayfair Canada (English),14.69'' W Metal 2-Drawer Vertical Mobile File Cabinet,No,N/A,No,,,,,,,,2.24,82.14,8.33,RED,NO,RED,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,MFC-D2B,,,MFC-D2B,,,Filing Cabinets,DMOM1056,Wayfair US,14.69'' W Metal 2-Drawer Vertical Mobile File Cabinet,No,N/A,No,,,,,,,,3.13,82.14,8.33,RED,NO,RED,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,MFC-D3B,,,MFC-D3B,,,Filing Cabinets,DMOM1055,Wayfair Canada (French),"Classeur vertical mobile en métal 14 tiroirs 14,69 po",No,N/A,No,,,,,,,,,82.14,8.33,RED,NO,RED,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,MFC-D3B,,,MFC-D3B,,,Filing Cabinets,DMOM1055,Wayfair Canada (English),14.69'' W Metal 3-Drawer Vertical Mobile File Cabinet,No,N/A,No,,,,,,,,2.24,82.14,8.33,RED,NO,RED,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,MFC-D3B,,,MFC-D3B,,,Filing Cabinets,DMOM1055,Wayfair US,14.69'' W Metal 3-Drawer Vertical Mobile File Cabinet,No,N/A,No,,,,,,,,3.13,82.14,8.33,RED,NO,RED,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,MFC-D2W,,,MFC-D2W,,,Filing Cabinets,DMOM1056,Wayfair Canada (French),"Classeur vertical mobile 14 tiroirs l 14,69 po",No,N/A,No,,,,,,,,,82.14,8.33,RED,NO,RED,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,MFC-D2W,,,MFC-D2W,,,Filing Cabinets,DMOM1056,Wayfair Canada (English),14.69'' W Metal 2-Drawer Vertical Mobile File Cabinet,No,N/A,No,,,,,,,,2.24,82.14,8.33,RED,NO,RED,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,MFC-D2W,,,MFC-D2W,,,Filing Cabinets,DMOM1056,Wayfair US,14.69'' W Metal 2-Drawer Vertical Mobile File Cabinet,No,N/A,No,,,,,,,,3.13,82.14,8.33,RED,NO,RED,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,TOOL-A06,,,TOOL-A06,,,Garage Storage Cabinets,DMOM1068,Wayfair Canada (French),"Armoire de rangement en métal avec serrure pour garage / atelier / buanderie, assemblage facile",No,N/A,No,,,,,,,,,91.67,10.53,RED,YES,GREEN,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,TOOL-A06,,,TOOL-A06,,,Garage Storage Cabinets,DMOM1068,Wayfair Canada (English),"Metal Storage Cabinet with Lock for Garage/Workshop/Utility Room, Easy Assembly",No,N/A,No,,,,,,,,0.99,91.67,10.53,RED,YES,GREEN,Low Velocity/Non-Target,0,RED,,,,0,,RED,,,,GREEN
May 2026,TOOL-A06,,,TOOL-A06,,,Garage Storage Cabinets,DMOM1068,Wayfair US,"Metal Storage Cabinet with Lock for Garage/Workshop/Utility Room, Easy Assembly",No,N/A,No,,,,,,,,2,91.67,10.53,RED,YES,GREEN,Low Velocity/Non-Target,0,RED,,,,0,,RED,,,,GREEN
May 2026,TOOL-B05,,,TOOL-B05,,,Garage Storage Cabinets,DMOM1067,Wayfair Canada (French),"Armoire de rangement en métal avec serrure pour garage / atelier / buanderie, assemblage facile",No,N/A,No,,,,,,,,,91.67,10.53,RED,YES,GREEN,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,TOOL-B05,,,TOOL-B05,,,Garage Storage Cabinets,DMOM1067,Wayfair Canada (English),"Metal Storage Cabinet with Lock for Garage/Workshop/Utility Room, Easy Assembly",No,N/A,No,,,,,,,,0.99,91.67,10.53,RED,YES,GREEN,Low Velocity/Non-Target,0,RED,,,,0,,RED,,,,GREEN
May 2026,TOOL-B05,,,TOOL-B05,,,Garage Storage Cabinets,DMOM1067,Wayfair US,"Metal Storage Cabinet with Lock for Garage/Workshop/Utility Room, Easy Assembly",No,N/A,No,,,,,,,,2,91.67,10.53,RED,YES,GREEN,Low Velocity/Non-Target,0,RED,,,,0,,RED,,,,GREEN
May 2026,TOOL-B04,,,TOOL-B04,,,Garage Storage Cabinets,DMOM1069,Wayfair Canada (French),"Armoire de rangement en métal avec serrure pour garage / atelier / buanderie, assemblage facile",No,N/A,No,,,,,,,,,0,0,RED,YES,GREEN,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,TOOL-B04,,,TOOL-B04,,,Garage Storage Cabinets,DMOM1069,Wayfair Canada (English),"Metal Storage Cabinet with Lock for Garage/Workshop/Utility Room, Easy Assembly",No,N/A,No,,,,,,,,0.99,0,0,RED,YES,GREEN,Low Velocity/Non-Target,0,RED,,,,0,,RED,,,,GREEN
May 2026,TOOL-B04,,,TOOL-B04,,,Garage Storage Cabinets,DMOM1069,Wayfair US,"Metal Storage Cabinet with Lock for Garage/Workshop/Utility Room, Easy Assembly",No,N/A,No,,,,,,,,2,0,0,RED,YES,GREEN,Low Velocity/Non-Target,0,RED,,,,0,,RED,,,,GREEN
May 2026,TOOL-B07,,,TOOL-B07,,,Garage Storage Cabinets,DMOM1074,Wayfair Canada (French),"Armoire de rangement en métal avec serrure pour garage / atelier / buanderie, assemblage facile",No,N/A,No,,,,,,,,,91.67,10.53,RED,YES,GREEN,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,TOOL-B07,,,TOOL-B07,,,Garage Storage Cabinets,DMOM1074,Wayfair Canada (English),"Metal Storage Cabinet with Lock for Garage/Workshop/Utility Room, Easy Assembly",No,N/A,No,,,,,,,,0.99,91.67,10.53,RED,YES,GREEN,Low Velocity/Non-Target,0,RED,,,,0,,RED,,,,GREEN
May 2026,TOOL-B07,,,TOOL-B07,,,Garage Storage Cabinets,DMOM1074,Wayfair US,"Metal Storage Cabinet with Lock for Garage/Workshop/Utility Room, Easy Assembly",No,N/A,No,,,,,,,,2,91.67,10.53,RED,YES,GREEN,Low Velocity/Non-Target,0,RED,,,,0,,RED,,,,GREEN
May 2026,TOOL-A02,,,TOOL-A02,,,Garage Storage Cabinets,DMOM1070,Wayfair Canada (French),"Armoire de rangement murale robuste avec serrure pour garage / atelier / buanderie, facile à assembler",No,N/A,No,,,,,,,,,0,0,RED,YES,GREEN,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,TOOL-A02,,,TOOL-A02,,,Garage Storage Cabinets,DMOM1070,Wayfair Canada (English),"Sturdy Wall Mounted Storage Cabinet with Lock for Garage/Workshop/Utility Room, Easy Assembly",No,N/A,No,,,,,,,,0.99,0,0,RED,YES,GREEN,Low Velocity/Non-Target,0,RED,,,,0,,RED,,,,GREEN
May 2026,TOOL-A02,,,TOOL-A02,,,Garage Storage Cabinets,DMOM1070,Wayfair US,"Sturdy Wall Mounted Storage Cabinet with Lock for Garage/Workshop/Utility Room, Easy Assembly",No,N/A,No,,,,,,,,2,0,0,RED,YES,GREEN,Low Velocity/Non-Target,0,RED,,,,0,,RED,,,,GREEN
May 2026,TOOL-A07,,,TOOL-A07,,,Garage Storage Cabinets,DMOM1074,Wayfair Canada (French),"Armoire de rangement en métal avec serrure pour garage / atelier / buanderie, assemblage facile",No,N/A,No,,,,,,,,,91.67,10.53,RED,YES,GREEN,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,TOOL-A07,,,TOOL-A07,,,Garage Storage Cabinets,DMOM1074,Wayfair Canada (English),"Metal Storage Cabinet with Lock for Garage/Workshop/Utility Room, Easy Assembly",No,N/A,No,,,,,,,,0.99,91.67,10.53,RED,YES,GREEN,Low Velocity/Non-Target,0,RED,,,,0,,RED,,,,GREEN
May 2026,TOOL-A07,,,TOOL-A07,,,Garage Storage Cabinets,DMOM1074,Wayfair US,"Metal Storage Cabinet with Lock for Garage/Workshop/Utility Room, Easy Assembly",No,N/A,No,,,,,,,,2,91.67,10.53,RED,YES,GREEN,Low Velocity/Non-Target,0,RED,,,,0,,RED,,,,GREEN
May 2026,TOOL-A03,,,TOOL-A03,,,Garage Storage Cabinets,DMOM1062,Wayfair Canada (French),"Armoire de rangement murale robuste avec serrure pour garage / atelier / buanderie, facile à assembler",No,N/A,No,,,,,,,,,0,0,RED,YES,GREEN,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,TOOL-A03,,,TOOL-A03,,,Garage Storage Cabinets,DMOM1062,Wayfair Canada (English),"Sturdy Wall Mounted Storage Cabinet with Lock for Garage/Workshop/Utility Room, Easy Assembly",No,N/A,No,,,,,,,,0.99,0,0,RED,YES,GREEN,Low Velocity/Non-Target,0,RED,,,,0,,RED,,,,GREEN
May 2026,TOOL-A03,,,TOOL-A03,,,Garage Storage Cabinets,DMOM1062,Wayfair US,"Sturdy Wall Mounted Storage Cabinet with Lock for Garage/Workshop/Utility Room, Easy Assembly",No,N/A,No,,,,,,,,2,0,0,RED,YES,GREEN,Low Velocity/Non-Target,0,RED,,,,0,,RED,,,,GREEN
May 2026,TOOL-B03,,,TOOL-B03,,,Garage Storage Cabinets,DMOM1062,Wayfair Canada (French),"Armoire de rangement murale robuste avec serrure pour garage / atelier / buanderie, facile à assembler",No,N/A,No,,,,,,,,,0,0,RED,YES,GREEN,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,TOOL-B03,,,TOOL-B03,,,Garage Storage Cabinets,DMOM1062,Wayfair Canada (English),"Sturdy Wall Mounted Storage Cabinet with Lock for Garage/Workshop/Utility Room, Easy Assembly",No,N/A,No,,,,,,,,0.99,0,0,RED,YES,GREEN,Low Velocity/Non-Target,0,RED,,,,0,,RED,,,,GREEN
May 2026,TOOL-B03,,,TOOL-B03,,,Garage Storage Cabinets,DMOM1062,Wayfair US,"Sturdy Wall Mounted Storage Cabinet with Lock for Garage/Workshop/Utility Room, Easy Assembly",No,N/A,No,,,,,,,,2,0,0,RED,YES,GREEN,Low Velocity/Non-Target,0,RED,,,,0,,RED,,,,GREEN
May 2026,TOOL-A04,,,TOOL-A04,,,Garage Storage Cabinets,DMOM1069,Wayfair Canada (French),"Armoire de rangement en métal avec serrure pour garage / atelier / buanderie, assemblage facile",No,N/A,No,,,,,,,,,0,0,RED,YES,GREEN,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,TOOL-A04,,,TOOL-A04,,,Garage Storage Cabinets,DMOM1069,Wayfair Canada (English),"Metal Storage Cabinet with Lock for Garage/Workshop/Utility Room, Easy Assembly",No,N/A,No,,,,,,,,0.99,0,0,RED,YES,GREEN,Low Velocity/Non-Target,0,RED,,,,0,,RED,,,,GREEN
May 2026,TOOL-A04,,,TOOL-A04,,,Garage Storage Cabinets,DMOM1069,Wayfair US,"Metal Storage Cabinet with Lock for Garage/Workshop/Utility Room, Easy Assembly",No,N/A,No,,,,,,,,2,0,0,RED,YES,GREEN,Low Velocity/Non-Target,0,RED,,,,0,,RED,,,,GREEN
May 2026,TOOL-B08,,,TOOL-B08,,,Garage Storage Cabinets,DMOM1077,Wayfair Canada (French),"Armoire de rangement en métal avec serrure pour garage / atelier / buanderie, assemblage facile",No,N/A,No,,,,,,,,,0,0,RED,YES,GREEN,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,TOOL-B08,,,TOOL-B08,,,Garage Storage Cabinets,DMOM1077,Wayfair Canada (English),"Metal Storage Cabinet with Lock for Garage/Workshop/Utility Room, Easy Assembly",No,N/A,No,,,,,,,,0.99,0,0,RED,YES,GREEN,Low Velocity/Non-Target,0,RED,,,,0,,RED,,,,GREEN
May 2026,TOOL-B08,,,TOOL-B08,,,Garage Storage Cabinets,DMOM1077,Wayfair US,"Metal Storage Cabinet with Lock for Garage/Workshop/Utility Room, Easy Assembly",No,N/A,No,,,,,,,,2,0,0,RED,YES,GREEN,Low Velocity/Non-Target,0,RED,,,,0,,RED,,,,GREEN
May 2026,TOOL-A01,,,TOOL-A01,,,Garage Storage Cabinets,DMOM1072,Wayfair Canada (French),"Armoire de rangement murale robuste avec serrure pour garage / atelier / buanderie, facile à assembler",No,N/A,No,,,,,,,,,0,0,RED,YES,GREEN,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,TOOL-A01,,,TOOL-A01,,,Garage Storage Cabinets,DMOM1072,Wayfair Canada (English),"Sturdy Wall Mounted Storage Cabinet with Lock for Garage/Workshop/Utility Room, Easy Assembly",No,N/A,No,,,,,,,,0.99,0,0,RED,YES,GREEN,Low Velocity/Non-Target,0,RED,,,,0,,RED,,,,GREEN
May 2026,TOOL-A01,,,TOOL-A01,,,Garage Storage Cabinets,DMOM1072,Wayfair US,"Sturdy Wall Mounted Storage Cabinet with Lock for Garage/Workshop/Utility Room, Easy Assembly",No,N/A,No,,,,,,,,2,0,0,RED,YES,GREEN,Low Velocity/Non-Target,0,RED,,,,0,,RED,,,,GREEN
May 2026,TOOL-B06,,,TOOL-B06,,,Garage Storage Cabinets,DMOM1068,Wayfair Canada (French),"Armoire de rangement en métal avec serrure pour garage / atelier / buanderie, assemblage facile",No,N/A,No,,,,,,,,,91.67,10.53,RED,YES,GREEN,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,TOOL-B06,,,TOOL-B06,,,Garage Storage Cabinets,DMOM1068,Wayfair Canada (English),"Metal Storage Cabinet with Lock for Garage/Workshop/Utility Room, Easy Assembly",No,N/A,No,,,,,,,,0.99,91.67,10.53,RED,YES,GREEN,Low Velocity/Non-Target,0,RED,,,,0,,RED,,,,GREEN
May 2026,TOOL-B06,,,TOOL-B06,,,Garage Storage Cabinets,DMOM1068,Wayfair US,"Metal Storage Cabinet with Lock for Garage/Workshop/Utility Room, Easy Assembly",No,N/A,No,,,,,,,,2,91.67,10.53,RED,YES,GREEN,Low Velocity/Non-Target,0,RED,,,,0,,RED,,,,GREEN
May 2026,TOOL-B02,,,TOOL-B02,,,Garage Storage Cabinets,DMOM1070,Wayfair Canada (French),"Armoire de rangement murale robuste avec serrure pour garage / atelier / buanderie, facile à assembler",No,N/A,No,,,,,,,,,0,0,RED,YES,GREEN,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,TOOL-B02,,,TOOL-B02,,,Garage Storage Cabinets,DMOM1070,Wayfair Canada (English),"Sturdy Wall Mounted Storage Cabinet with Lock for Garage/Workshop/Utility Room, Easy Assembly",No,N/A,No,,,,,,,,0.99,0,0,RED,YES,GREEN,Low Velocity/Non-Target,0,RED,,,,0,,RED,,,,GREEN
May 2026,TOOL-B02,,,TOOL-B02,,,Garage Storage Cabinets,DMOM1070,Wayfair US,"Sturdy Wall Mounted Storage Cabinet with Lock for Garage/Workshop/Utility Room, Easy Assembly",No,N/A,No,,,,,,,,2,0,0,RED,YES,GREEN,Low Velocity/Non-Target,0,RED,,,,0,,RED,,,,GREEN
May 2026,TOOL-A08,,,TOOL-A08,,,Garage Storage Cabinets,DMOM1077,Wayfair Canada (French),"Armoire de rangement en métal avec serrure pour garage / atelier / buanderie, assemblage facile",No,N/A,No,,,,,,,,,0,0,RED,YES,GREEN,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,TOOL-A08,,,TOOL-A08,,,Garage Storage Cabinets,DMOM1077,Wayfair Canada (English),"Metal Storage Cabinet with Lock for Garage/Workshop/Utility Room, Easy Assembly",No,N/A,No,,,,,,,,0.99,0,0,RED,YES,GREEN,Low Velocity/Non-Target,0,RED,,,,0,,RED,,,,GREEN
May 2026,TOOL-A08,,,TOOL-A08,,,Garage Storage Cabinets,DMOM1077,Wayfair US,"Metal Storage Cabinet with Lock for Garage/Workshop/Utility Room, Easy Assembly",No,N/A,No,,,,,,,,2,0,0,RED,YES,GREEN,Low Velocity/Non-Target,0,RED,,,,0,,RED,,,,GREEN
May 2026,TOOL-A05,,,TOOL-A05,,,Garage Storage Cabinets,DMOM1067,Wayfair Canada (French),"Armoire de rangement en métal avec serrure pour garage / atelier / buanderie, assemblage facile",No,N/A,No,,,,,,,,,91.67,10.53,RED,YES,GREEN,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,TOOL-A05,,,TOOL-A05,,,Garage Storage Cabinets,DMOM1067,Wayfair Canada (English),"Metal Storage Cabinet with Lock for Garage/Workshop/Utility Room, Easy Assembly",No,N/A,No,,,,,,,,0.99,91.67,10.53,RED,YES,GREEN,Low Velocity/Non-Target,0,RED,,,,0,,RED,,,,GREEN
May 2026,TOOL-A05,,,TOOL-A05,,,Garage Storage Cabinets,DMOM1067,Wayfair US,"Metal Storage Cabinet with Lock for Garage/Workshop/Utility Room, Easy Assembly",No,N/A,No,,,,,,,,2,91.67,10.53,RED,YES,GREEN,Low Velocity/Non-Target,0,RED,,,,0,,RED,,,,GREEN
May 2026,TOOL-B01,,,TOOL-B01,,,Garage Storage Cabinets,DMOM1072,Wayfair Canada (French),"Armoire de rangement murale robuste avec serrure pour garage / atelier / buanderie, facile à assembler",No,N/A,No,,,,,,,,,0,0,RED,YES,GREEN,Low Velocity/Non-Target,,,,,,0,,RED,,,,GREEN
May 2026,TOOL-B01,,,TOOL-B01,,,Garage Storage Cabinets,DMOM1072,Wayfair Canada (English),"Sturdy Wall Mounted Storage Cabinet with Lock for Garage/Workshop/Utility Room, Easy Assembly",No,N/A,No,,,,,,,,0.99,0,0,RED,YES,GREEN,Low Velocity/Non-Target,0,RED,,,,0,,RED,,,,GREEN
May 2026,TOOL-B01,,,TOOL-B01,,,Garage Storage Cabinets,DMOM1072,Wayfair US,"Sturdy Wall Mounted Storage Cabinet with Lock for Garage/Workshop/Utility Room, Easy Assembly",No,N/A,No,,,,,,,,2,0,0,RED,YES,GREEN,Low Velocity/Non-Target,0,RED,,,,0,,RED,,,,GREEN
